year,country_of_production,port_of_export,exporter,exporter_group,country_of_destination,economic_bloc,volume,fob
"2015","BRAZIL","SANTOS","LOUIS DREYFUS","LOUIS DREYFUS","MONTENEGRO","MONTENEGRO","3902.7501","160682"
"2015","BRAZIL","SUAPE","USINA CENTRAL OLHO D'AGUA S/A","USINA CENTRAL OLHO D'AGUA S/A","MAURITANIA","MAURITANIA","95096.25","4125000"
"2015","BRAZIL","SUAPE","USINA PETRIBU SA","USINA PETRIBU SA","MAURITANIA","MAURITANIA","95096.25","4125000"
"2015","BRAZIL","SUAPE","USINA IPOJUCA S/A","USINA IPOJUCA S/A","MAURITANIA","MAURITANIA","98900.1","4645352"
"2015","BRAZIL","PARANAGUA","COMPANHIA ENERGETICA SAO JOSE","COMPANHIA ENERGETICA SAO JOSE","MAURITANIA","MAURITANIA","174977.1","9446560"
"2015","BRAZIL","SANTOS","CANEX EXPORTACAO LTDA","CANEX EXPORTACAO LTDA","LIBERIA","LIBERIA","2054.079","86985"
"2015","BRAZIL","SANTOS","JALLES MACHADO","JALLES MACHADO","JAPAN","JAPAN","152.154","14600"
"2015","BRAZIL","SANTOS","ANDRADE ACUCAR E ALCOOL","ANDRADE ACUCAR E ALCOOL","JAMAICA","JAMAICA","197.8002","9282"
"2015","BRAZIL","SANTOS","USINA ALTA MOGIANA S/A-ACUCAR E ALCOOL","USINA ALTA MOGIANA S/A-ACUCAR E ALCOOL","ITALY","EUROPEAN UNION","780.55002","32729"
"2015","BRAZIL","SANTOS","RAIZEN ENERGIA S.A","RAIZEN ENERGIA S.A","ISRAEL","ISRAEL","16432.632","727810"
"2015","BRAZIL","SANTOS","COOPERATIVA DE PRODUTORES DE CANA-DE-ACUCAR, ACUCAR E A","COOPERATIVA DE PRODUTORES DE CANA-DE-ACUCAR, ACUCAR E A","YEMEN","YEMEN","21428.836821","694080"
"2015","BRAZIL","SANTOS","A.R.G.","A.R.G.","EQUATORIAL GUINEA","EQUATORIAL GUINEA","65.045835","6432"
"2015","BRAZIL","SANTOS","RAIZEN ENERGIA S.A","RAIZEN ENERGIA S.A","EQUATORIAL GUINEA","EQUATORIAL GUINEA","13678.6446","692304"
"2015","BRAZIL","SANTOS","NARDINI AGROINDUSTRIAL","NARDINI AGROINDUSTRIAL","GUINEA","GUINEA","6162.237","272236"
"2015","BRAZIL","SANTOS","CENTRAL ENERGETICA MORENO ACUCAR E ALCOOL","CENTRAL ENERGETICA MORENO ACUCAR E ALCOOL","GUINEA","GUINEA","51351.975","2414205"
"2015","BRAZIL","SANTOS","USINA ALTA MOGIANA S/A-ACUCAR E ALCOOL","USINA ALTA MOGIANA S/A-ACUCAR E ALCOOL","GREECE","EUROPEAN UNION","4108.158","161590"
"2015","BRAZIL","PARANAGUA","GUARANI","GUARANI","GHANA","GHANA","298982.61","14523728"
"2015","BRAZIL","SANTOS","CANEX EXPORTACAO LTDA","CANEX EXPORTACAO LTDA","GHANA","GHANA","15405.5925","639998"
"2015","BRAZIL","SUAPE","COMPANHIA AGRO INDUSTRIAL DE GOIANA","COMPANHIA AGRO INDUSTRIAL DE GOIANA","GHANA","GHANA","80641.62","3947228"
"2015","BRAZIL","PARANAGUA","RAIZEN ENERGIA S.A","RAIZEN ENERGIA S.A","GHANA","GHANA","61622.37","2512516"
"2015","BRAZIL","SANTOS","COOPERATIVA DE PRODUTORES DE CANA-DE-ACUCAR, ACUCAR E A","COOPERATIVA DE PRODUTORES DE CANA-DE-ACUCAR, ACUCAR E A","UNITED ARAB EMIRATES","UNITED ARAB EMIRATES","40834.862289","1417854"
"2015","BRAZIL","SANTOS","NARDINI AGROINDUSTRIAL","NARDINI AGROINDUSTRIAL","UNITED ARAB EMIRATES","UNITED ARAB EMIRATES","8421.7239","350810"
"2015","BRAZIL","SANTOS","COPERSUCAR S.A.","COPERSUCAR S.A.","UNITED ARAB EMIRATES","UNITED ARAB EMIRATES","144996.67584","4834403"
"2015","BRAZIL","SUAPE","USINA TRAPICHE S/A","USINA TRAPICHE S/A","ERITREA","ERITREA","19019.25","913000"
"2015","BRAZIL","SANTOS","CENTRAL ENERGETICA MORENO ACUCAR E ALCOOL","CENTRAL ENERGETICA MORENO ACUCAR E ALCOOL","BENIN","BENIN","34919.343","1680033"
"2015","BRAZIL","SANTOS","TIMBRO COMERCIO EXTERIOR LTDA","TIMBRO COMERCIO EXTERIOR LTDA","BENIN","BENIN","10270.395","443340"
"2015","BRAZIL","SANTOS","RAIZEN ENERGIA S.A","RAIZEN ENERGIA S.A","BENIN","BENIN","82931.5377","3673773"
"2015","BRAZIL","SANTOS","WILMAR SUGAR BRASIL COMERCIAL LTDA.","WILMAR SUGAR BRASIL COMERCIAL LTDA.","COTE D'IVOIRE","COTE D'IVOIRE","5751.4212","259988"
"2015","BRAZIL","SANTOS","JALLES MACHADO","JALLES MACHADO","SOUTH KOREA","SOUTH KOREA","309.4660206","42916"
"2015","BRAZIL","SANTOS","VA&E TRADING DO BRASIL LTDA","VA&E TRADING DO BRASIL LTDA","COLOMBIA","COLOMBIA","2054.079","98504"
"2015","BRAZIL","SANTOS","JALLES MACHADO","JALLES MACHADO","CHINA (MAINLAND)","CHINA (MAINLAND)","15025.2303231","751347"
"2015","BRAZIL","SANTOS","ALCON-COMPANHIA DE ALCOOL CONCEICAO DA BARRA","ALCON-COMPANHIA DE ALCOOL CONCEICAO DA BARRA","QATAR","QATAR","1962.7866","117819"
"2015","BRAZIL","SANTOS","NARDINI AGROINDUSTRIAL","NARDINI AGROINDUSTRIAL","CAMEROON","CAMEROON","18075.8952","813570"
"2015","BRAZIL","PARANAGUA","GUARANI","GUARANI","CAMEROON","CAMEROON","66947.76","3070050"
"2015","BRAZIL","SANTOS","VA&E TRADING DO BRASIL LTDA","VA&E TRADING DO BRASIL LTDA","CAMEROON","CAMEROON","4108.158","194530"
"2015","BRAZIL","SANTOS","RAIZEN ENERGIA S.A","RAIZEN ENERGIA S.A","CAMEROON","CAMEROON","15428.4156","782605"
"2015","BRAZIL","SANTOS","RAIZEN ENERGIA S.A","RAIZEN ENERGIA S.A","CAPE VERDE","CAPE VERDE","2054.079","93844"
"2015","BRAZIL","SANTOS","SAO MARTINHO S/A","SAO MARTINHO S/A","ALGERIA","ALGERIA","11902.3075116","498776"
"2015","BRAZIL","SANTOS","CACU COMERCIO E INDUSTRIA DE ACUCAR E ALCOOL LTDA","CACU COMERCIO E INDUSTRIA DE ACUCAR E ALCOOL LTDA","ALGERIA","ALGERIA","609.6126087","20863"
"2015","BRAZIL","SANTOS","RAIZEN ENERGIA S.A","RAIZEN ENERGIA S.A","SAUDI ARABIA","SAUDI ARABIA","8307.6084","406474"
"2015","BRAZIL","SANTOS","TONON BIOENERGIA","TONON BIOENERGIA","SAUDI ARABIA","SAUDI ARABIA","40807.7028","1987799"
"2015","BRAZIL","PARANAGUA","USINA ALTO ALEGRE S/A - ACUCAR E ALCOOL","USINA ALTO ALEGRE S/A - ACUCAR E ALCOOL","ANGOLA","ANGOLA","16227.2241","852151"
"2015","BRAZIL","SALVADOR","USINA SAO JOSE DO PINHEIRO LTDA","USINA SAO JOSE DO PINHEIRO LTDA","ANGOLA","ANGOLA","9243.3555","374962"
"2015","BRAZIL","ITAJAI","USINA SERRA GRANDE SA","USINA SERRA GRANDE SA","ANGOLA","ANGOLA","3081.1185","95734"
"2015","BRAZIL","SANTOS","ENERGY COMERCIAL IMPORTADORA E EXPORTADORA LTDA","ENERGY COMERCIAL IMPORTADORA E EXPORTADORA LTDA","GERMANY","EUROPEAN UNION","395.6004","24076"
"2015","BRAZIL","SANTOS","GOIASA GOIATUBA ALCOOL LTDA","GOIASA GOIATUBA ALCOOL LTDA","GERMANY","EUROPEAN UNION","950.9625","85000"
"2015","BRAZIL","SANTOS","LOUIS DREYFUS","LOUIS DREYFUS","ALBANIA","ALBANIA","3697.3422","155794"
"2015","BRAZIL","SANTOS","INDUSTRIA DE PRODUTOS ALIMENTICIOS MAVALERIO LTDA","INDUSTRIA DE PRODUTOS ALIMENTICIOS MAVALERIO LTDA","SOUTH AFRICA","SOUTH AFRICA","10.270395","1228"
"2015","BRAZIL","SANTOS","SUCDEN DO BRASIL LTDA.","SUCDEN DO BRASIL LTDA.","VENEZUELA","VENEZUELA","456462","22041600"
"2015","BRAZIL","SANTOS","UNIALCO SA ALCOOL E ACUCAR","UNIALCO SA ALCOOL E ACUCAR","UZBEKISTAN","UZBEKISTAN","9509.625","311616"
"2015","BRAZIL","SANTOS","BOM SUCESSO AGROINDUSTRIA LTDA","BOM SUCESSO AGROINDUSTRIA LTDA","UZBEKISTAN","UZBEKISTAN","9890.01","349843"
"2015","BRAZIL","SANTOS","BIOENERGIA DO BRASIL","BIOENERGIA DO BRASIL","UZBEKISTAN","UZBEKISTAN","9890.01","379171"
"2015","BRAZIL","SANTOS","JALLES MACHADO","JALLES MACHADO","SWEDEN","EUROPEAN UNION","11259.396","947400"
"2015","BRAZIL","PARANAGUA","USINA DE ACUCAR SANTA TEREZINHA LTDA","USINA DE ACUCAR SANTA TEREZINHA LTDA","RUSSIAN FEDERATION","RUSSIAN FEDERATION","872002.1817","41237371"
"2015","BRAZIL","SANTOS","ADECOAGRO VALE DO IVINHEMA","ADECOAGRO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","39343.6541889","1491331"
"2015","BRAZIL","PARANAGUA","ADECOAGRO VALE DO IVINHEMA","ADECOAGRO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","255389.8271301","12028516"
"2015","BRAZIL","MACEIO","SUCDEN DO BRASIL LTDA.","SUCDEN DO BRASIL LTDA.","RUSSIAN FEDERATION","RUSSIAN FEDERATION","45646.2","1896000"
"2015","BRAZIL","SANTOS","USINA COLOMBO S/A. - ACUCAR E ALCOOL","USINA COLOMBO S/A. - ACUCAR E ALCOOL","ROMANIA","EUROPEAN UNION","30948.1236","1027601"
"2015","BRAZIL","SANTOS","DESTILARIA AGUA BONITA LTDA","DESTILARIA AGUA BONITA LTDA","DOMINICAN REPUBLIC","DOMINICAN REPUBLIC","287.9894835","8851"
"2015","BRAZIL","SANTOS","USINA MONTE ALEGRE LTDA","USINA MONTE ALEGRE","DOMINICAN REPUBLIC","DOMINICAN REPUBLIC","36447.045237","1399538"
"2015","BRAZIL","SANTOS","S A USINA CORURIPE ACUCAR E ALCOOL","S A USINA CORURIPE ACUCAR E ALCOOL","DOMINICAN REPUBLIC","DOMINICAN REPUBLIC","5392.6801065","192933"
"2015","BRAZIL","SANTOS","CAMIL ALIMENTOS","CAMIL ALIMENTOS","UNITED KINGDOM","EUROPEAN UNION","7.6077","773"
"2015","BRAZIL","MACEIO","CENTRAL ACUCAREIRA SANTO ANTONIO","CENTRAL ACUCAREIRA SANTO ANTONIO","UNITED KINGDOM","EUROPEAN UNION","22823.1","962064"
"2015","BRAZIL","MACEIO","USINA CAETE","USINA CAETE","UNITED KINGDOM","EUROPEAN UNION","228231","8075525"
"2015","BRAZIL","SANTOS","GUARANI","GUARANI","PERU","PERU","33673.6962405","1156192"
"2015","BRAZIL","SANTOS","ALCOOLVALE S/A ALCOOL E ACUCAR","ALCOOLVALE S/A ALCOOL E ACUCAR","PERU","PERU","65790.6744762","2357926"
"2015","BRAZIL","SANTOS","VALE DO TIJUCO ACUCAR E ALCOOL","VALE DO TIJUCO ACUCAR E ALCOOL","PERU","PERU","31952.34","1062340"
"2015","BRAZIL","SANTOS","GUARANI","GUARANI","NEW ZEALAND","NEW ZEALAND","64342.1075346","2215526"
"2015","BRAZIL","PARANAGUA","GLENCANE BIOENERGIA S.A.","GLENCANE BIOENERGIA S.A.","NIGERIA","NIGERIA","197949.9043206","7881969"
"2015","BRAZIL","PARANAGUA","USINA ALTO ALEGRE S/A - ACUCAR E ALCOOL","USINA ALTO ALEGRE S/A - ACUCAR E ALCOOL","NIGERIA","NIGERIA","37152.3474963","1531036"
"2015","BRAZIL","PARANAGUA","TONON BIOENERGIA","TONON BIOENERGIA","NIGERIA","NIGERIA","153112.5702","5782667"
"2015","BRAZIL","PARANAGUA","BUNGE ALIMENTOS S/A","BUNGE","NIGER","NIGER","4891.4543997","213129"
"2015","BRAZIL","SANTOS","USINA SANTA ISABEL","USINA SANTA ISABEL","MAURITIUS","MAURITIUS","26626.95","1076469"
"2015","BRAZIL","SANTOS","BIOSEV SA","LOUIS DREYFUS","MAURITIUS","MAURITIUS","42983.505","1558892"
"2015","BRAZIL","SANTOS","ADECOAGRO VALE DO IVINHEMA","ADECOAGRO","MAURITIUS","MAURITIUS","28947.2985","1114747"
"2015","BRAZIL","SANTOS","USINA CONQUISTA DO PONTAL","USINA CONQUISTA DO PONTAL","MAURITIUS","MAURITIUS","23583.87","901189"
"2015","BRAZIL","SANTOS","ITAIQUARA ALIMENTOS","ITAIQUARA ALIMENTOS","MOROCCO","MOROCCO","5310.2202462","220160"
"2015","BRAZIL","SANTOS","COOPERATIVA DE PRODUTORES DE CANA-DE-ACUCAR, ACUCAR E A","COOPERATIVA DE PRODUTORES DE CANA-DE-ACUCAR, ACUCAR E A","MOROCCO","MOROCCO","253222.9335468","8977460"
"2015","BRAZIL","SANTOS","ACUCAR E ALCOOL OSWALDO RIBEIRO DE","ACUCAR E ALCOOL OSWALDO RIBEIRO DE","MOROCCO","MOROCCO","107268.57","3698784"
"2015","BRAZIL","SANTOS","BIOSEV BIOENERGIA SA","LOUIS DREYFUS","MOROCCO","MOROCCO","50913.162864","2297193"
"2015","BRAZIL","SANTOS","DELLA COLETTA BIOENERGIA","DELLA COLETTA BIOENERGIA","MOROCCO","MOROCCO","65146.2870708","1969549"
"2015","BRAZIL","SANTOS","U.S.J. - ACUCAR E ALCOOL","U.S.J. - ACUCAR E ALCOOL","MOROCCO","MOROCCO","236.7668394","7882"
"2015","BRAZIL","SANTOS","ALCOOLVALE S/A ALCOOL E ACUCAR","ALCOOLVALE S/A ALCOOL E ACUCAR","MOROCCO","MOROCCO","22823.1","929033"
"2015","BRAZIL","SANTOS","USINA DELTA","USINA DELTA","MOROCCO","MOROCCO","123459.27714","4704853"
"2015","BRAZIL","SANTOS","S A USINA CORURIPE ACUCAR E ALCOOL","S A USINA CORURIPE ACUCAR E ALCOOL","MOROCCO","MOROCCO","32781.0315456","1266276"
"2015","BRAZIL","SANTOS","S A USINA CORURIPE ACUCAR E ALCOOL","S A USINA CORURIPE ACUCAR E ALCOOL","MOROCCO","MOROCCO","84573.7206066","3454665"
"2015","BRAZIL","SANTOS","BIOENERGETICA VALE DO PARACATU SA","BIOENERGETICA VALE DO PARACATU SA","MOROCCO","MOROCCO","23203.485","783330"
"2015","BRAZIL","SANTOS","VALE DO TIJUCO ACUCAR E ALCOOL","VALE DO TIJUCO ACUCAR E ALCOOL","MOROCCO","MOROCCO","7607.7","263621"
"2015","BRAZIL","SANTOS","IBERIA INDUSTRIAL E COMERCIAL LTDA","IBERIA INDUSTRIAL E COMERCIAL LTDA","MOROCCO","MOROCCO","52022.8143783","1655314"
"2015","BRAZIL","SANTOS","CENTRAL ENERGETICA VALE DO SAPUCAI","CENTRAL ENERGETICA VALE DO SAPUCAI","MOROCCO","MOROCCO","966.0561768","47870"
"2015","BRAZIL","SANTOS","COOPERATIVA DE PRODUTORES DE CANA-DE-ACUCAR, ACUCAR E A","COOPERATIVA DE PRODUTORES DE CANA-DE-ACUCAR, ACUCAR E A","MALAYSIA","MALAYSIA","64374.5087289","2398418"
"2015","BRAZIL","SANTOS","USINA MOEMA ACUCAR E ALCOOL LTDA","BUNGE","MALAYSIA","MALAYSIA","34234.65","1773540"
"2015","BRAZIL","SANTOS","USINA SANTA ISABEL","USINA SANTA ISABEL","MALAYSIA","MALAYSIA","15134.9942187","603273"
"2015","BRAZIL","SANTOS","AGROINDUSTRIAL VISTA ALEGRE","AGROINDUSTRIAL VISTA ALEGRE","MALAYSIA","MALAYSIA","1076.1548112","44146"
"2015","BRAZIL","SANTOS","USINA DELTA","USINA DELTA","MALAYSIA","MALAYSIA","129825.4005","5297059"
"2015","BRAZIL","SANTOS","VALE DO TIJUCO ACUCAR E ALCOOL","VALE DO TIJUCO ACUCAR E ALCOOL","MALAYSIA","MALAYSIA","48174.162633","1564346"
"2015","BRAZIL","SANTOS","USINA ITAPAGIPE ACUCAR E ALCOOL","USINA ITAPAGIPE ACUCAR E ALCOOL","MALAYSIA","MALAYSIA","15215.4","788240"
"2015","BRAZIL","SANTOS","AGROINDUSTRIAL SANTA JULIANA","AGROINDUSTRIAL SANTA JULIANA","MALAYSIA","MALAYSIA","54608.3140464","2440529"
"2015","BRAZIL","MACEIO","COOPERATIVA AGRICOLA DO VALE DO SATUBA - COPERVALES","COOPERATIVA AGRICOLA DO VALE DO SATUBA - COPERVALES","LITHUANIA","EUROPEAN UNION","30430.8","1364520"
"2015","BRAZIL","MACEIO","CENTRAL ACUCAREIRA SANTO ANTONIO","CENTRAL ACUCAREIRA SANTO ANTONIO","LITHUANIA","EUROPEAN UNION","152154","5872404"
"2015","BRAZIL","MACEIO","USINA CAETE","USINA CAETE","LITHUANIA","EUROPEAN UNION","52508.3454","2100181"
"2015","BRAZIL","MACEIO","S A USINA CORURIPE ACUCAR E ALCOOL","S A USINA CORURIPE ACUCAR E ALCOOL","LITHUANIA","EUROPEAN UNION","15960.9546","671968"
"2015","BRAZIL","SANTOS","COOPERATIVA DE PRODUTORES DE CANA-DE-ACUCAR, ACUCAR E A","COOPERATIVA DE PRODUTORES DE CANA-DE-ACUCAR, ACUCAR E A","LEBANON","LEBANON","17090.6752269","587133"
"2015","BRAZIL","SANTOS","ACUCAR E ALCOOL OSWALDO RIBEIRO DE","ACUCAR E ALCOOL OSWALDO RIBEIRO DE","LEBANON","LEBANON","62.7559173","2107"
"2015","BRAZIL","SANTOS","SAO MARTINHO S/A","SAO MARTINHO S/A","LEBANON","LEBANON","17117.325","598185"
"2015","BRAZIL","SANTOS","DELLA COLETTA BIOENERGIA","DELLA COLETTA BIOENERGIA","LEBANON","LEBANON","10023.0914961","314792"
"2015","BRAZIL","SANTOS","CANEX EXPORTACAO LTDA","CANEX EXPORTACAO LTDA","LEBANON","LEBANON","15215.4","500000"
"2015","BRAZIL","SANTOS","JALLES MACHADO","JALLES MACHADO","ITALY","EUROPEAN UNION","1711.7325","173175"
"2015","BRAZIL","SANTOS","E D & F MAN BRASIL S/A.","E D & F MAN BRASIL S/A.","ISRAEL","ISRAEL","23278.8240531","990307"
"2015","BRAZIL","SANTOS","TONON BIOENERGIA","TONON BIOENERGIA","ISRAEL","ISRAEL","55536.21","1852944"
"2015","BRAZIL","SANTOS","SAO MARTINHO S/A","SAO MARTINHO S/A","IRAQ","IRAQ","38098.524753","1355475"
"2015","BRAZIL","SANTOS","DELLA COLETTA BIOENERGIA","DELLA COLETTA BIOENERGIA","IRAQ","IRAQ","3651.696","111571"
"2015","BRAZIL","SANTOS","S A USINA CORURIPE ACUCAR E ALCOOL","S A USINA CORURIPE ACUCAR E ALCOOL","IRAQ","IRAQ","34372.5547779","1479315"
"2015","BRAZIL","SANTOS","BOM SUCESSO AGROINDUSTRIA LTDA","BOM SUCESSO AGROINDUSTRIA LTDA","IRAQ","IRAQ","8728.7934951","323591"
"2015","BRAZIL","SANTOS","SJC BIOENERGIA","SJC BIOENERGIA","IRAQ","IRAQ","102215.0563749","4292786"
"2015","BRAZIL","SANTOS","VALE DO TIJUCO ACUCAR E ALCOOL","VALE DO TIJUCO ACUCAR E ALCOOL","IRAQ","IRAQ","6515.5309803","219163"
"2015","BRAZIL","SANTOS","DA MATA S.A. - ACUCAR E ALCOOL","DA MATA S.A. - ACUCAR E ALCOOL","IRAQ","IRAQ","11411.55","455441"
"2015","BRAZIL","SANTOS","BIOENERGIA DO BRASIL","BIOENERGIA DO BRASIL","IRAQ","IRAQ","3193.5755214","122438"
"2015","BRAZIL","SANTOS","ADM DO BRASIL","ADM","IRAQ","IRAQ","21139.4170899","925942"
"2015","BRAZIL","SANTOS","WD AGROINDUSTRIAL LTDA","WD AGROINDUSTRIAL LTDA","IRAQ","IRAQ","23527.7784279","717869"
"2015","BRAZIL","PARANAGUA","COOPERATIVA AGRICOLA REGIONAL DE PRODUTORES DE CANA LTD","COOPERATIVA AGRICOLA REGIONAL DE PRODUTORES DE CANA LTD","INDIA","INDIA","74935.845","2735896"
"2015","BRAZIL","PARANAGUA","USINA DE ACUCAR SANTA TEREZINHA LTDA","USINA DE ACUCAR SANTA TEREZINHA LTDA","INDIA","INDIA","1006635.6486","45829408"
"2015","BRAZIL","SANTOS","COOPERATIVA DE PRODUTORES DE CANA-DE-ACUCAR, ACUCAR E A","COOPERATIVA DE PRODUTORES DE CANA-DE-ACUCAR, ACUCAR E A","INDIA","INDIA","145533.475152","4553615"
"2015","BRAZIL","SANTOS","USINA ACUCAREIRA ESTER","USINA ACUCAREIRA ESTER","INDIA","INDIA","66643.452","2577885"
"2015","BRAZIL","SANTOS","SAO MARTINHO S/A","SAO MARTINHO S/A","INDIA","INDIA","58090.799583","2055287"
"2015","BRAZIL","SANTOS","DESTILARIA AGUA BONITA LTDA","DESTILARIA AGUA BONITA LTDA","INDIA","INDIA","24725.025","848401"
"2015","BRAZIL","SANTOS","USINA MOEMA ACUCAR E ALCOOL LTDA","BUNGE","INDIA","INDIA","189736.038","6748762"
"2015","BRAZIL","PARANAGUA","USINA ALTO ALEGRE S/A - ACUCAR E ALCOOL","USINA ALTO ALEGRE S/A - ACUCAR E ALCOOL","INDIA","INDIA","163550.6997696","6286922"
"2015","BRAZIL","PARANAGUA","USINA ALTO ALEGRE S/A - ACUCAR E ALCOOL","USINA ALTO ALEGRE S/A - ACUCAR E ALCOOL","INDIA","INDIA","267383.115126","9974375"
"2015","BRAZIL","SANTOS","USINA ACUCAREIRA GUAIRA LIMITADA","USINA ACUCAREIRA GUAIRA LIMITADA","INDIA","INDIA","131514.3099","4432477"
"2015","BRAZIL","SANTOS","E D & F MAN BRASIL S/A.","E D & F MAN BRASIL S/A.","INDIA","INDIA","46901.9041389","1786095"
"2015","BRAZIL","MACEIO","USINA CAETE","USINA CAETE","INDIA","INDIA","15215.4","532868"
"2015","BRAZIL","SANTOS","BIOENERGETICA VALE DO PARACATU SA","BIOENERGETICA VALE DO PARACATU SA","INDIA","INDIA","34690.046922","1196792"
"2015","BRAZIL","MACEIO","COPERTRADING COMERCIO EXPORTACAO E IMPORTACAO","COPERTRADING COMERCIO EXPORTACAO E IMPORTACAO","INDIA","INDIA","266269.5","9058676"
"2015","BRAZIL","SANTOS","TONON BIOENERGIA","TONON BIOENERGIA","INDIA","INDIA","116413.2079848","4319545"
"2015","BRAZIL","SANTOS","NOBLE BRASIL S/A","COFCO","INDIA","INDIA","7607.7","222390"
"2015","BRAZIL","SANTOS","WD AGROINDUSTRIAL LTDA","WD AGROINDUSTRIAL LTDA","INDIA","INDIA","60321.3087537","2042805"
"2015","BRAZIL","SANTOS","GUARANI","GUARANI","YEMEN","YEMEN","33854.265","1136664"
"2015","BRAZIL","SANTOS","USINA SAO DOMINGOS-ACUCAR E ETANOL S/A","USINA SAO DOMINGOS-ACUCAR E ETANOL S/A","YEMEN","YEMEN","85586.625","2826452"
"2015","BRAZIL","SANTOS","DIANA - DESTILARIA DE ALCOOL NOVA AVANHANDAVA S/A","DIANA - DESTILARIA DE ALCOOL NOVA AVANHANDAVA S/A","YEMEN","YEMEN","18965.9961","757780"
"2015","BRAZIL","SANTOS","CLEALCO ACUCAR E ALCOOL","CLEALCO ACUCAR E ALCOOL","YEMEN","YEMEN","79880.85","2492500"
"2015","BRAZIL","SANTOS","USINA MONTE ALEGRE LTDA","USINA MONTE ALEGRE","YEMEN","YEMEN","9571.6505781","386096"
"2015","BRAZIL","SANTOS","ALCOOLVALE S/A ALCOOL E ACUCAR","ALCOOLVALE S/A ALCOOL E ACUCAR","YEMEN","YEMEN","15308.6551866","623151"
"2015","BRAZIL","SANTOS","BOM SUCESSO AGROINDUSTRIA LTDA","BOM SUCESSO AGROINDUSTRIA LTDA","YEMEN","YEMEN","31267.647","1119635"
"2015","BRAZIL","SANTOS","USINA RIO PARDO S/A","USINA RIO PARDO S/A","YEMEN","YEMEN","1825.9316847","65462"
"2015","BRAZIL","SANTOS","ADECOAGRO VALE DO IVINHEMA","ADECOAGRO","YEMEN","YEMEN","11309.4394506","455023"
"2015","BRAZIL","SANTOS","USINA VERTENTE LTDA.","USINA VERTENTE LTDA.","YEMEN","YEMEN","22823.1","750810"
"2015","BRAZIL","SANTOS","BIOSEV BIOENERGIA SA","LOUIS DREYFUS","GEORGIA","GEORGIA","363800.214","17639913"
"2015","BRAZIL","SANTOS","USINA SANTA ISABEL","USINA SANTA ISABEL","GEORGIA","GEORGIA","31469.4336348","1266137"
"2015","BRAZIL","MACEIO","COOPERATIVA AGRICOLA DO VALE DO SATUBA - COPERVALES","COOPERATIVA AGRICOLA DO VALE DO SATUBA - COPERVALES","GEORGIA","GEORGIA","19780.02","885688"
"2015","BRAZIL","SANTOS","CANEX EXPORTACAO LTDA","CANEX EXPORTACAO LTDA","GEORGIA","GEORGIA","59070.1920579","2213190"
"2015","BRAZIL","SANTOS","USINA DELTA","USINA DELTA","GEORGIA","GEORGIA","51155.5061475","1891147"
"2015","BRAZIL","MACEIO","CENTRAL ACUCAREIRA SANTO ANTONIO","CENTRAL ACUCAREIRA SANTO ANTONIO","GEORGIA","GEORGIA","76216.98168","2635538"
"2015","BRAZIL","SANTOS","TROPICAL BIOENERGIA","BP BIOENERGIA","GEORGIA","GEORGIA","25052.764716","724155"
"2015","BRAZIL","SANTOS","DA MATA S.A. - ACUCAR E ALCOOL","DA MATA S.A. - ACUCAR E ALCOOL","GEORGIA","GEORGIA","31299.4243629","1242604"
"2015","BRAZIL","SANTOS","TONON BIOENERGIA","TONON BIOENERGIA","GEORGIA","GEORGIA","9129.24","283464"
"2015","BRAZIL","SUAPE","USINA CENTRAL OLHO D'AGUA S/A","USINA CENTRAL OLHO D'AGUA S/A","UNITED STATES","UNITED STATES","219162.2564304","10044032"
"2015","BRAZIL","SUAPE","COMPANHIA ALCOOLQUIMICA NACIONAL-ALCOOLQUIMICA","COMPANHIA ALCOOLQUIMICA NACIONAL-ALCOOLQUIMICA","UNITED STATES","UNITED STATES","113078.342259","5341928"
"2015","BRAZIL","SUAPE","USINA SAO JOSE","USINA SAO JOSE","UNITED STATES","UNITED STATES","10126.533393","651475"
"2015","BRAZIL","SUAPE","COMPANHIA AGRO INDUSTRIAL DE GOIANA","COMPANHIA AGRO INDUSTRIAL DE GOIANA","UNITED STATES","UNITED STATES","39712.422231","2495174"
"2015","BRAZIL","SUAPE","USINA UNIAO E INDUSTRIA SA","USINA UNIAO E INDUSTRIA SA","UNITED STATES","UNITED STATES","25041.0336426","1610977"
"2015","BRAZIL","SUAPE","USIVALE INDUSTRIA E COMERCIO LTDA","USIVALE INDUSTRIA E COMERCIO LTDA","UNITED STATES","UNITED STATES","50568.077592","2689397"
"2015","BRAZIL","MACEIO","SUCDEN DO BRASIL LTDA.","SUCDEN DO BRASIL LTDA.","UNITED STATES","UNITED STATES","125412.9345","7325124"
"2015","BRAZIL","SUAPE","SUCDEN DO BRASIL LTDA.","SUCDEN DO BRASIL LTDA.","UNITED STATES","UNITED STATES","72247.435974","3719037"
"2015","BRAZIL","SANTOS","ACUCAR E ALCOOL OSWALDO RIBEIRO DE","ACUCAR E ALCOOL OSWALDO RIBEIRO DE","UNITED ARAB EMIRATES","UNITED ARAB EMIRATES","24725.025","889227"
"2015","BRAZIL","SANTOS","USINA MOEMA ACUCAR E ALCOOL LTDA","BUNGE","UNITED ARAB EMIRATES","UNITED ARAB EMIRATES","55916.595","2897591"
