year,country_of_production,port_of_export,exporter,exporter_group,country_of_destination,economic_bloc,volume,fob
"2015","ARGENTINA","SANTA FE","ALGODONERA AVELLANEDA S.A. X","VICENTIN","URUGUAY","URUGUAY","13093.5","1789631.65"
"2015","ARGENTINA","SAN LORENZO","ALGODONERA AVELLANEDA S.A. X","VICENTIN","UNITED STATES","UNITED STATES","13054.5","1435995"
"2015","ARGENTINA","SAN LORENZO","CARGILL SACI.","CARGILL","UNITED STATES","UNITED STATES","13054.5","1435995"
"2015","ARGENTINA","SANTA FE","LAS TACUARITAS MANDATARIA SOCIEDAD DE RESPONSABILIDAD L","LAS TACUARITAS MANDATARIA SOCIEDAD DE RESPONSABILIDAD L","URUGUAY","URUGUAY","6829","927799"
"2015","ARGENTINA","SAN LORENZO","ALGODONERA AVELLANEDA S.A. X","VICENTIN","UNITED STATES","UNITED STATES","6444.44438","4574592.5"
"2015","ARGENTINA","SANTA FE","SOCIEDAD COMERCIAL DEL SUR S A","SOCIEDAD COMERCIAL DEL SUR S A","UNITED STATES","UNITED STATES","6274.04","1262427.5999999999"
"2015","ARGENTINA","SANTA FE","ALGODONERA AVELLANEDA S.A. X","VICENTIN","PARAGUAY","PARAGUAY","6195.9","946894.7"
"2015","ARGENTINA","SAN LORENZO","BUYATTI SAICA","BUYATTI SAICA","UNITED STATES","UNITED STATES","5666.66661","3945100"
"2015","ARGENTINA","SAN LORENZO","ALGODONERA AVELLANEDA S.A. X","VICENTIN","SOUTH AFRICA","SOUTH AFRICA","4722.222175","3239067.5"
"2015","ARGENTINA","BUENOS AIRES","ALGODONERA AVELLANEDA S.A. X","VICENTIN","SINGAPORE","SINGAPORE","4264.1399999999985","4498553.900000002"
"2015","ARGENTINA","SAN LORENZO","CARGILL SACI.","CARGILL","AUSTRALIA","AUSTRALIA","4222.22218","2932500"
"2015","ARGENTINA","SAN LORENZO","CARGILL SACI.","CARGILL","SOUTH AFRICA","SOUTH AFRICA","4166.666625","2863225"
"2015","ARGENTINA","SAN LORENZO","ALGODONERA AVELLANEDA S.A. X","VICENTIN","AUSTRALIA","AUSTRALIA","3944.444405","2731700"
"2015","ARGENTINA","SANTA FE","CARGILL SACI.","CARGILL","PARAGUAY","PARAGUAY","3000","600000"
"2015","ARGENTINA","ROSARIO","SACEIF LOUIS DREYFUS Y CIA LTDA","LOUIS DREYFUS","SOUTH KOREA","SOUTH KOREA","2535.8600000000006","622957.14"
"2015","ARGENTINA","SANTA FE","ALGODONERA AVELLANEDA S.A. X","VICENTIN","BRAZIL","BRAZIL","2140.28","466490.47000000003"
"2015","ARGENTINA","SANTA FE","CARGILL SACI.","CARGILL","BRAZIL","BRAZIL","2058.67","699944.4"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","INDIA","INDIA","2041.8190000000002","1669929.6600000001"
"2015","ARGENTINA","MENDOZA","SOGICO SA","SOGICO SA","CHILE","CHILE","1957.9990000000003","320427.51"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","INDONESIA","INDONESIA","1946.5549999999998","1696926.5700000003"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","SINGAPORE","SINGAPORE","1933.1000000000001","1929451.31"
"2015","ARGENTINA","CAMPANA","AGRONEGOCIOS JEWELL S R L","AGRONEGOCIOS JEWELL S R L","UNITED STATES","UNITED STATES","1890.8200000000002","346020.06"
"2015","ARGENTINA","SANTA FE","UNKNOWN","UNKNOWN","UNITED STATES","UNITED STATES","1830","396788.2"
"2015","ARGENTINA","CAMPANA","UNKNOWN","UNKNOWN","BRAZIL","BRAZIL","1783.0099999999998","249621.4"
"2015","ARGENTINA","BUENOS AIRES","INCOTEX SRL","INCOTEX SRL","INDONESIA","INDONESIA","1757.3310000000001","1136028.1600000001"
"2015","ARGENTINA","SAN LORENZO","CARGILL SACI.","CARGILL","UNITED STATES","UNITED STATES","1666.6666500000001","1194150"
"2015","ARGENTINA","SAN LORENZO","UNKNOWN","UNKNOWN","AUSTRALIA","AUSTRALIA","1666.6666500000001","1193500"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","COLOMBIA","COLOMBIA","1602.8700000000001","1496887.98"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","TURKEY","TURKEY","1536.4724999999996","1275289.87"
"2015","ARGENTINA","CAMPANA","AGRONEGOCIOS JEWELL S R L","AGRONEGOCIOS JEWELL S R L","SOUTH KOREA","SOUTH KOREA","1448","264984"
"2015","ARGENTINA","MENDOZA","CORPORACION RIO LUJAN S.A.","CORPORACION RIO LUJAN S.A.","CHILE","CHILE","1409.14","221113"
"2015","ARGENTINA","SANTA FE","ALGODONERA AVELLANEDA S.A. X","VICENTIN","UNITED STATES","UNITED STATES","1391.8899999999999","289439.93"
"2015","ARGENTINA","BUENOS AIRES","ALGODONERA AVELLANEDA S.A. X","VICENTIN","TURKEY","TURKEY","1376.2100000000003","1413424.75"
"2015","ARGENTINA","BUENOS AIRES","BUYATTI SAICA","BUYATTI SAICA","INDONESIA","INDONESIA","1290.2290000000003","1062422.66"
"2015","ARGENTINA","BUENOS AIRES","INCOTEX SRL","INCOTEX SRL","INDIA","INDIA","1277.91026","822194.6000000001"
"2015","ARGENTINA","ROSARIO","UNKNOWN","UNKNOWN","SOUTH KOREA","SOUTH KOREA","1263.1200000000001","309372.94"
"2015","ARGENTINA","BUENOS AIRES","ALFATRADE S.A.","ALFATRADE S.A.","SINGAPORE","SINGAPORE","1242.02","993494.55"
"2015","ARGENTINA","BUENOS AIRES","UNION AGRICOLA DE AVELLANEDA COOPERATIVA LTDA","UNION AGRICOLA DE AVELLANEDA COOPERATIVA LTDA","INDIA","INDIA","1150.63","1001865.04"
"2015","ARGENTINA","BUENOS AIRES","UNION AGRICOLA DE AVELLANEDA COOPERATIVA LTDA","UNION AGRICOLA DE AVELLANEDA COOPERATIVA LTDA","INDONESIA","INDONESIA","1148.89","1125219.78"
"2015","ARGENTINA","BUENOS AIRES","ALGODONERA AVELLANEDA S.A. X","VICENTIN","COLOMBIA","COLOMBIA","1104.22","1111227.4400000002"
"2015","ARGENTINA","BUENOS AIRES","DISTRINANDO S.A.","DISTRINANDO S.A.","COLOMBIA","COLOMBIA","1049.39","899053.21"
"2015","ARGENTINA","CAMPANA","GRUPO ADN S A","GRUPO ADN S A","SOUTH KOREA","SOUTH KOREA","1022.9200000000001","166115.28"
"2015","ARGENTINA","BUENOS AIRES","TECOTEX S.A.C.I.F.I.Y A. X","TECOTEX S.A.C.I.F.I.Y A. X","SINGAPORE","SINGAPORE","997.72","842641.32"
"2015","ARGENTINA","BUENOS AIRES","MINERA DEL NORTE S A","MINERA DEL NORTE S A","SINGAPORE","SINGAPORE","974.64","1425273.3800000004"
"2015","ARGENTINA","SANTA FE","UNION AGRICOLA DE AVELLANEDA COOPERATIVA LTDA","UNION AGRICOLA DE AVELLANEDA COOPERATIVA LTDA","UNITED STATES","UNITED STATES","948.0000000000001","223418.06"
"2015","ARGENTINA","BUENOS AIRES","ALFATRADE S.A.","ALFATRADE S.A.","SINGAPORE","SINGAPORE","941.1099999999999","782373.8"
"2015","ARGENTINA","SANTA FE","UNION AGRICOLA DE AVELLANEDA COOPERATIVA LTDA","UNION AGRICOLA DE AVELLANEDA COOPERATIVA LTDA","COLOMBIA","COLOMBIA","885.94","205661.8"
"2015","ARGENTINA","BUENOS AIRES","UNION AGRICOLA DE AVELLANEDA COOPERATIVA LTDA","UNION AGRICOLA DE AVELLANEDA COOPERATIVA LTDA","COLOMBIA","COLOMBIA","885.11","822235.81"
"2015","ARGENTINA","SANTA FE","UNION AGRICOLA DE AVELLANEDA COOPERATIVA LTDA","UNION AGRICOLA DE AVELLANEDA COOPERATIVA LTDA","SOUTH KOREA","SOUTH KOREA","877","208613.24"
"2015","ARGENTINA","SANTA FE","CARGILL SACI.","CARGILL","CHINA (MAINLAND)","CHINA (MAINLAND)","859.264","249182.5"
"2015","ARGENTINA","SANTA FE","ALGODONERA AVELLANEDA S.A. X","VICENTIN","SOUTH KOREA","SOUTH KOREA","826.7","184655.09999999998"
"2015","ARGENTINA","BUENOS AIRES","ALFATRADE S.A.","ALFATRADE S.A.","INDIA","INDIA","814.25","667912.03"
"2015","ARGENTINA","BUENOS AIRES","ALGODONERA AVELLANEDA S.A. X","VICENTIN","MOROCCO","MOROCCO","806.64","814219.6399999999"
"2015","ARGENTINA","SANTA FE","SOCIEDAD COMERCIAL DEL SUR S A","SOCIEDAD COMERCIAL DEL SUR S A","UNITED ARAB EMIRATES","UNITED ARAB EMIRATES","793.32","167892.41999999998"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","MOROCCO","MOROCCO","788.38","749385.52"
"2015","ARGENTINA","BUENOS AIRES","ALGODONERA AVELLANEDA S.A. X","VICENTIN","INDONESIA","INDONESIA","784.3000000000001","930242.21"
"2015","ARGENTINA","CAMPANA","GRUPO ADN S A","GRUPO ADN S A","BAHAMAS","BAHAMAS","771.54","142150.59999999998"
"2015","ARGENTINA","BUENOS AIRES","UNION AGRICOLA DE AVELLANEDA COOPERATIVA LTDA","UNION AGRICOLA DE AVELLANEDA COOPERATIVA LTDA","TURKEY","TURKEY","748.8000000000001","702211.2"
"2015","ARGENTINA","ROSARIO","SACEIF LOUIS DREYFUS Y CIA LTDA","LOUIS DREYFUS","SINGAPORE","SINGAPORE","741.64","180427.08"
"2015","ARGENTINA","BUENOS AIRES","HILADO SA.","HILADO SA.","BELGIUM","EUROPEAN UNION","730.7864999999999","690243.8399999999"
"2015","ARGENTINA","SAN PEDRO","SACEIF LOUIS DREYFUS Y CIA LTDA","LOUIS DREYFUS","SOUTH KOREA","SOUTH KOREA","714.51","173985.5"
"2015","ARGENTINA","BUENOS AIRES","HILADO SA.","HILADO SA.","UNITED STATES","UNITED STATES","711.2078000000001","682995.2200000001"
"2015","ARGENTINA","BUENOS AIRES","SACEIF LOUIS DREYFUS Y CIA LTDA","LOUIS DREYFUS","COLOMBIA","COLOMBIA","699.639","846281.51"
"2015","ARGENTINA","BUENOS AIRES","TECOTEX S.A.C.I.F.I.Y A. X","TECOTEX S.A.C.I.F.I.Y A. X","COLOMBIA","COLOMBIA","684.8599999999999","585949.9299999999"
"2015","ARGENTINA","SANTA FE","UNION AGRICOLA DE AVELLANEDA COOPERATIVA LTDA","UNION AGRICOLA DE AVELLANEDA COOPERATIVA LTDA","CHINA (HONG KONG)","CHINA (HONG KONG)","680.66","159955.1"
"2015","ARGENTINA","SAN PEDRO","SACEIF LOUIS DREYFUS Y CIA LTDA","LOUIS DREYFUS","MALAYSIA","MALAYSIA","655.24","158002.1"
"2015","ARGENTINA","BUENOS AIRES","ALFATRADE S.A.","ALFATRADE S.A.","INDONESIA","INDONESIA","647.91","514220.24000000005"
"2015","ARGENTINA","BUENOS AIRES","DISTRINANDO S.A.","DISTRINANDO S.A.","INDONESIA","INDONESIA","631.86","552633.39"
"2015","ARGENTINA","BUENOS AIRES","INVERSIONES PRIVADAS DEL NORTE S A","INVERSIONES PRIVADAS DEL NORTE S A","INDIA","INDIA","625.9000000000001","557503.98"
"2015","ARGENTINA","CAMPANA","UNKNOWN","UNKNOWN","SOUTH KOREA","SOUTH KOREA","560.61","78485.4"
"2015","ARGENTINA","SAN LORENZO","BUYATTI SAICA","BUYATTI SAICA","SOUTH AFRICA","SOUTH AFRICA","555.55555","410200"
"2015","ARGENTINA","BUENOS AIRES","DISTRINANDO S.A.","DISTRINANDO S.A.","INDIA","INDIA","553.4000000000001","453504.62"
"2015","ARGENTINA","BUENOS AIRES","BUYATTI SAICA","BUYATTI SAICA","TURKEY","TURKEY","538.64","453109.04"
"2015","ARGENTINA","BUENOS AIRES","TIPOITI SATIC.","TIPOITI SATIC.","INDIA","INDIA","529.75","479995.62000000005"
"2015","ARGENTINA","SANTA FE","SOCIEDAD COMERCIAL DEL SUR S A","SOCIEDAD COMERCIAL DEL SUR S A","CHILE","CHILE","528.019","71326.62"
"2015","ARGENTINA","BUENOS AIRES","SACEIF LOUIS DREYFUS Y CIA LTDA","LOUIS DREYFUS","MALAYSIA","MALAYSIA","525.5","638684.24"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","SINGAPORE","SINGAPORE","521.85","434526.17"
"2015","ARGENTINA","BUENOS AIRES","ALGODONERA AVELLANEDA S.A. X","VICENTIN","ITALY","EUROPEAN UNION","517.21","520952.61"
"2015","ARGENTINA","CAMPANA","UNKNOWN","UNKNOWN","UNITED STATES","UNITED STATES","516.04","88634.98000000001"
"2015","ARGENTINA","BUENOS AIRES","MINERA DEL NORTE S A","MINERA DEL NORTE S A","SOUTH KOREA","SOUTH KOREA","509.9100000000001","735691.57"
"2015","ARGENTINA","BUENOS AIRES","BUYATTI SAICA","BUYATTI SAICA","THAILAND","THAILAND","507.164","459874.05"
"2015","ARGENTINA","SANTA FE","CARGILL SACI.","CARGILL","SOUTH KOREA","SOUTH KOREA","506.35200000000003","146841.5"
"2015","ARGENTINA","SANTA FE","UNKNOWN","UNKNOWN","SOUTH KOREA","SOUTH KOREA","505","118105"
"2015","ARGENTINA","BUENOS AIRES","ALGODONERA AVELLANEDA S.A. X","VICENTIN","CHINA (MAINLAND)","CHINA (MAINLAND)","503.8","125950"
"2015","ARGENTINA","BUENOS AIRES","ALGODONERA AVELLANEDA S.A. X","VICENTIN","VENEZUELA","VENEZUELA","503.67","544091.5"
"2015","ARGENTINA","BUENOS AIRES","DISTRINANDO S.A.","DISTRINANDO S.A.","SINGAPORE","SINGAPORE","500.98","420894.99"
"2015","ARGENTINA","ROSARIO","UNKNOWN","UNKNOWN","SAUDI ARABIA","SAUDI ARABIA","500","109000"
"2015","ARGENTINA","BUENOS AIRES","SACEIF LOUIS DREYFUS Y CIA LTDA","LOUIS DREYFUS","TURKEY","TURKEY","493.08000000000004","566235.6900000001"
"2015","ARGENTINA","BUENOS AIRES","TIPOITI SATIC.","TIPOITI SATIC.","COLOMBIA","COLOMBIA","487.86","429044.55"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","JAPAN","JAPAN","476.87899999999996","579153.47"
"2015","ARGENTINA","CAMPANA","M S U S A","M S U S A","CHINA (MAINLAND)","CHINA (MAINLAND)","472.59999999999997","115787"
"2015","ARGENTINA","SANTA FE","UNKNOWN","UNKNOWN","BRAZIL","BRAZIL","472.316","160585.4"
"2015","ARGENTINA","BUENOS AIRES","SAFICO SA","SAFICO SA","SINGAPORE","SINGAPORE","469.28999999999996","424238.16000000003"
"2015","ARGENTINA","CAMPANA","GOLONDRINA TRADING S R L","GOLONDRINA TRADING S R L","BRAZIL","BRAZIL","464.24","64993.6"
"2015","ARGENTINA","BUENOS AIRES","CONFECOR S.A.","CONFECOR S.A.","INDIA","INDIA","460.44000000000005","365428.2"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","THAILAND","THAILAND","451.2489999999999","390805.13"
"2015","ARGENTINA","CAMPANA","GRUPO ADN S A","GRUPO ADN S A","CHINA (HONG KONG)","CHINA (HONG KONG)","440.56","74895.20000000001"
"2015","ARGENTINA","BUENOS AIRES","DISTRINANDO S.A.","DISTRINANDO S.A.","SPAIN","EUROPEAN UNION","438.65999999999997","379961.53"
"2015","ARGENTINA","BUENOS AIRES","SACEIF LOUIS DREYFUS Y CIA LTDA","LOUIS DREYFUS","VIETNAM","VIETNAM","438.112","534310.19"
"2015","ARGENTINA","BUENOS AIRES","MINERA DEL NORTE S A","MINERA DEL NORTE S A","JAPAN","JAPAN","437.90391999999997","829678.1300000001"
"2015","ARGENTINA","BUENOS AIRES","DISTRINANDO S.A.","DISTRINANDO S.A.","TURKEY","TURKEY","425.06","344147.36"
"2015","ARGENTINA","BUENOS AIRES","TIPOITI SATIC.","TIPOITI SATIC.","SOUTH AFRICA","SOUTH AFRICA","407.32","363430.39"
"2015","ARGENTINA","SANTA FE","ALGODONERA AVELLANEDA S.A. X","VICENTIN","CHILE","CHILE","407.31059999999997","905309.09"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","VIETNAM","VIETNAM","405.5","420163.69"
"2015","ARGENTINA","BUENOS AIRES","BRASTEX SA.","BRASTEX SA.","BRAZIL","BRAZIL","404.78","401570.11"
"2015","ARGENTINA","MENDOZA","UNKNOWN","UNKNOWN","CHILE","CHILE","397.81","63014.3"
"2015","ARGENTINA","BUENOS AIRES","INVERSIONES PRIVADAS DEL NORTE S A","INVERSIONES PRIVADAS DEL NORTE S A","TURKEY","TURKEY","396.99","323592.06999999995"
"2015","ARGENTINA","BUENOS AIRES","S A PASTORIL SANTIAGUENA","S A PASTORIL SANTIAGUENA","COLOMBIA","COLOMBIA","388.28000000000003","421343.89"
"2015","ARGENTINA","SAN PEDRO","UNKNOWN","UNKNOWN","SINGAPORE","SINGAPORE","385","96250"
"2015","ARGENTINA","ROSARIO","UNKNOWN","UNKNOWN","SINGAPORE","SINGAPORE","376","91760"
"2015","ARGENTINA","MENDOZA","E.P. S.A.","E.P. S.A.","CHILE","CHILE","363.8","58375.4"
"2015","ARGENTINA","BUENOS AIRES","UNION AGRICOLA DE AVELLANEDA COOPERATIVA LTDA","UNION AGRICOLA DE AVELLANEDA COOPERATIVA LTDA","MALAYSIA","MALAYSIA","354.61","362759.88"
"2015","ARGENTINA","BUENOS AIRES","BUYATTI SAICA","BUYATTI SAICA","INDIA","INDIA","353.71000000000004","286138.27"
"2015","ARGENTINA","BUENOS AIRES","SACEIF LOUIS DREYFUS Y CIA LTDA","LOUIS DREYFUS","SPAIN","EUROPEAN UNION","350","425155.5"
"2015","ARGENTINA","BUENOS AIRES","ALGODONERA AVELLANEDA S.A. X","VICENTIN","SPAIN","EUROPEAN UNION","349.45","348028.60000000003"
"2015","ARGENTINA","BUENOS AIRES","UNION AGRICOLA DE AVELLANEDA COOPERATIVA LTDA","UNION AGRICOLA DE AVELLANEDA COOPERATIVA LTDA","THAILAND","THAILAND","347.16","336753.54"
"2015","ARGENTINA","SANTA FE","CARGILL SACI.","CARGILL","CHINA (MAINLAND)","CHINA (MAINLAND)","342.2222188","304113.03"
"2015","ARGENTINA","SANTA FE","CARGILL SACI.","CARGILL","AUSTRALIA","AUSTRALIA","341.88888547","303816.84"
"2015","ARGENTINA","BUENOS AIRES","ALGODONERA AVELLANEDA S.A. X","VICENTIN","SOUTH KOREA","SOUTH KOREA","341.68","367750.54000000004"
"2015","ARGENTINA","BUENOS AIRES","TECOTEX S.A.C.I.F.I.Y A. X","TECOTEX S.A.C.I.F.I.Y A. X","INDIA","INDIA","330.25","280842.45"
"2015","ARGENTINA","SANTA FE","UNKNOWN","UNKNOWN","AUSTRALIA","AUSTRALIA","318.33333015","282884.38"
"2015","ARGENTINA","BUENOS AIRES","SACEIF LOUIS DREYFUS Y CIA LTDA","LOUIS DREYFUS","TAIWAN","TAIWAN","311.962","397037.72"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","INDIA","INDIA","310.2","246193.33000000002"
"2015","ARGENTINA","BUENOS AIRES","INVERSIONES PRIVADAS DEL NORTE S A","INVERSIONES PRIVADAS DEL NORTE S A","INDONESIA","INDONESIA","297.77","300459.26"
"2015","ARGENTINA","BUENOS AIRES","ALGODONERA AVELLANEDA S.A. X","VICENTIN","BAHAMAS","BAHAMAS","296.22","319992.84"
"2015","ARGENTINA","SAN PEDRO","ALPARGATAS SAIC.","ALPARGATAS SAIC.","CHINA (HONG KONG)","CHINA (HONG KONG)","294","63210"
"2015","ARGENTINA","SAN PEDRO","UNKNOWN","UNKNOWN","UNITED STATES","UNITED STATES","294","63210"
"2015","ARGENTINA","SANTA FE","UNKNOWN","UNKNOWN","UNITED ARAB EMIRATES","UNITED ARAB EMIRATES","292.193","61281.8"
"2015","ARGENTINA","BUENOS AIRES","SACEIF LOUIS DREYFUS Y CIA LTDA","LOUIS DREYFUS","SOUTH KOREA","SOUTH KOREA","280","346298.41"
"2015","ARGENTINA","BUENOS AIRES","SACEIF LOUIS DREYFUS Y CIA LTDA","LOUIS DREYFUS","CHINA (MAINLAND)","CHINA (MAINLAND)","275.95","341289.44"
"2015","ARGENTINA","SAN LUIS","COMPANIA ARGENTINA DE GRANOS S.A.","COMPANIA ARGENTINA DE GRANOS S.A.","CHILE","CHILE","271.24","50993.12"
"2015","ARGENTINA","BUENOS AIRES","TIPOITI SATIC.","TIPOITI SATIC.","INDONESIA","INDONESIA","269.19","238523.08000000002"
"2015","ARGENTINA","BUENOS AIRES","TECOTEX S.A.C.I.F.I.Y A. X","TECOTEX S.A.C.I.F.I.Y A. X","INDONESIA","INDONESIA","265.01","227435.38"
"2015","ARGENTINA","SANTA FE","ALGODONERA AVELLANEDA S.A. X","VICENTIN","BRAZIL","BRAZIL","264.47830000000005","569572.28"
"2015","ARGENTINA","BUENOS AIRES","ALFATRADE S.A.","ALFATRADE S.A.","COLOMBIA","COLOMBIA","257.03999999999996","221000.41999999998"
"2015","ARGENTINA","BUENOS AIRES","MINERA DEL NORTE S A","MINERA DEL NORTE S A","CHINA (HONG KONG)","CHINA (HONG KONG)","254.74","361870.58"
"2015","ARGENTINA","BUENOS AIRES","SOGICO SA","SOGICO SA","INDIA","INDIA","251.44","216188.11"
"2015","ARGENTINA","BUENOS AIRES","TIPOITI SATIC.","TIPOITI SATIC.","SINGAPORE","SINGAPORE","249.15","231520.21000000002"
"2015","ARGENTINA","BUENOS AIRES","TIPOITI SATIC.","TIPOITI SATIC.","TURKEY","TURKEY","246.61","218530.78"
"2015","ARGENTINA","BUENOS AIRES","SACEIF LOUIS DREYFUS Y CIA LTDA","LOUIS DREYFUS","SINGAPORE","SINGAPORE","243.61900000000003","283217.05"
"2015","ARGENTINA","ROSARIO","SACEIF LOUIS DREYFUS Y CIA LTDA","LOUIS DREYFUS","SOUTH KOREA","SOUTH KOREA","239.57999999999998","58217.94"
"2015","ARGENTINA","CAMPANA","GRUPO ADN S A","GRUPO ADN S A","SINGAPORE","SINGAPORE","239.56","43839.479999999996"
"2015","ARGENTINA","BUENOS AIRES","ROTAM DE ARGENTINA AGROQUIMICA SRL","ROTAM DE ARGENTINA AGROQUIMICA SRL","COLOMBIA","COLOMBIA","232.55","214553.87"
"2015","ARGENTINA","CAMPANA","UNKNOWN","UNKNOWN","CHINA (HONG KONG)","CHINA (HONG KONG)","230","42550"
"2015","ARGENTINA","SANTA FE","UNKNOWN","UNKNOWN","CHILE","CHILE","228","32376"
"2015","ARGENTINA","BUENOS AIRES","DISTRINANDO S.A.","DISTRINANDO S.A.","TAIWAN","TAIWAN","226.26999999999998","179580.2"
"2015","ARGENTINA","BUENOS AIRES","ALFATRADE S.A.","ALFATRADE S.A.","MOROCCO","MOROCCO","224.82","178428.40000000002"
"2015","ARGENTINA","SANTA FE","CARGILL SACI.","CARGILL","SINGAPORE","SINGAPORE","222.22222","197882"
"2015","ARGENTINA","BUENOS AIRES","TIPOITI SATIC.","TIPOITI SATIC.","CHINA (HONG KONG)","CHINA (HONG KONG)","220.91","196733.78999999998"
"2015","ARGENTINA","SANTA FE","UNKNOWN","UNKNOWN","SINGAPORE","SINGAPORE","219.55555336","195507.42"
"2015","ARGENTINA","CAMPANA","AGRONEGOCIOS JEWELL S R L","AGRONEGOCIOS JEWELL S R L","CHINA (HONG KONG)","CHINA (HONG KONG)","217.86","40304.1"
"2015","ARGENTINA","SANTA FE","UNKNOWN","UNKNOWN","CHINA (MAINLAND)","CHINA (MAINLAND)","205.052","59464.5"
"2015","ARGENTINA","BUENOS AIRES","ALGODONERA AVELLANEDA S.A. X","VICENTIN","THAILAND","THAILAND","203.63","216045.95"
"2015","ARGENTINA","BUENOS AIRES","SONY ARGENTINA SA.","SONY ARGENTINA SA.","TURKEY","TURKEY","202.44","174055.89"
"2015","ARGENTINA","BUENOS AIRES","SONY ARGENTINA SA.","SONY ARGENTINA SA.","MOROCCO","MOROCCO","200","171958"
"2015","ARGENTINA","BUENOS AIRES","ALFATRADE S.A.","ALFATRADE S.A.","BAHAMAS","BAHAMAS","199.97","158708.19"
"2015","ARGENTINA","BUENOS AIRES","SACEIF LOUIS DREYFUS Y CIA LTDA","LOUIS DREYFUS","INDIA","INDIA","195.94","208425.3"
"2015","ARGENTINA","BUENOS AIRES","BUYATTI SAICA","BUYATTI SAICA","TAIWAN","TAIWAN","193.70000000000002","128109.3"
"2015","ARGENTINA","BUENOS AIRES","TIPOITI SATIC.","TIPOITI SATIC.","SINGAPORE","SINGAPORE","191.01","176706.66"
"2015","ARGENTINA","BUENOS AIRES","SAFICO SA","SAFICO SA","TURKEY","TURKEY","189.78","184091.16"
"2015","ARGENTINA","BUENOS AIRES","SACEIF LOUIS DREYFUS Y CIA LTDA","LOUIS DREYFUS","MOROCCO","MOROCCO","189.09","215313"
"2015","ARGENTINA","BUENOS AIRES","ALPARGATAS SAIC.","ALPARGATAS SAIC.","COLOMBIA","COLOMBIA","180","38700"
"2015","ARGENTINA","BUENOS AIRES","ALGODONERA AVELLANEDA S.A. X","VICENTIN","INDIA","INDIA","179.72","175395.33000000002"
"2015","ARGENTINA","BUENOS AIRES","ALGODONERA AVELLANEDA S.A. X","VICENTIN","CHINA (HONG KONG)","CHINA (HONG KONG)","179.17000000000002","161949.25"
"2015","ARGENTINA","BUENOS AIRES","INCOTEX SRL","INCOTEX SRL","THAILAND","THAILAND","178.31799999999998","116267.45000000001"
"2015","ARGENTINA","BUENOS AIRES","ALFATRADE S.A.","ALFATRADE S.A.","SPAIN","EUROPEAN UNION","177.92000000000002","141207.99"
"2015","ARGENTINA","BUENOS AIRES","SOGICO SA","SOGICO SA","MOROCCO","MOROCCO","176.62","151856.11"
"2015","ARGENTINA","BUENOS AIRES","ALPARGATAS SAIC.","ALPARGATAS SAIC.","UNITED STATES","UNITED STATES","166.12","35715.8"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","TAIWAN","TAIWAN","164.98000000000002","151203.86000000002"
"2015","ARGENTINA","BUENOS AIRES","TIPOITI SATIC.","TIPOITI SATIC.","INDIA","INDIA","158.46","136275.59"
"2015","ARGENTINA","BUENOS AIRES","ENRIQUE M.BAYA CASAL S.A.","ENRIQUE M.BAYA CASAL S.A.","TAIWAN","TAIWAN","158.23","136044.56"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","SOUTH KOREA","SOUTH KOREA","157.8","234822.18"
"2015","ARGENTINA","BUENOS AIRES","M S U S A","M S U S A","INDONESIA","INDONESIA","155.11","137363.96"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","CHINA (MAINLAND)","CHINA (MAINLAND)","155","133267.45"
"2015","ARGENTINA","SANTA FE","ALGODONERA AVELLANEDA S.A. X","VICENTIN","CHINA (HONG KONG)","CHINA (HONG KONG)","153","30141"
"2015","ARGENTINA","BUENOS AIRES","DISTRINANDO S.A.","DISTRINANDO S.A.","CHINA (MAINLAND)","CHINA (MAINLAND)","152.91","131470.49"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","SPAIN","EUROPEAN UNION","152.8","160440"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","ITALY","EUROPEAN UNION","152","120635.3"
"2015","ARGENTINA","BUENOS AIRES","TIPOITI SATIC.","TIPOITI SATIC.","CHINA (MAINLAND)","CHINA (MAINLAND)","151.09","129907.18"
"2015","ARGENTINA","CAMPANA","GRUPO ADN S A","GRUPO ADN S A","UNITED STATES","UNITED STATES","150.28","29558.8"
"2015","ARGENTINA","BUENOS AIRES","INTERNATIONAL STAR S A","INTERNATIONAL STAR S A","QATAR","QATAR","150","25500"
