year,country_of_production,port_of_export,exporter,exporter_group,country_of_destination,economic_bloc,volume,fob
"2017","ARGENTINA","SAN LORENZO","YPF","YPF","SOUTH KOREA","SOUTH KOREA","1000","135160"
"2017","ARGENTINA","SAN NICOLAS","ALICAMPO S R L","ALICAMPO S R L","PERU","PERU","999.6","546191"
"2017","ARGENTINA","SAN NICOLAS","ALICAMPO S R L","ALICAMPO S R L","CHINA (HONG KONG)","CHINA (HONG KONG)","988","581570"
"2017","ARGENTINA","SAN PEDRO","CATAJUY S R L","CATAJUY S R L","INDIA","INDIA","961.7209399999999","490216.82"
"2017","ARGENTINA","POCITOS","CASTILLA GUILLERMO ALEJANDRO","CASTILLA GUILLERMO ALEJANDRO","BOLIVIA","BOLIVIA","957","98745"
"2017","ARGENTINA","LA PLATA","SNACK CROPS SOCIEDAD ANONIMA EN FORMACION","SNACK CROPS SOCIEDAD ANONIMA EN FORMACION","COLOMBIA","COLOMBIA","950","478033.3"
"2017","ARGENTINA","SAN PEDRO","PRODUCTOS DE MAIZ S.A.","PRODUCTOS DE MAIZ S.A.","BOLIVIA","BOLIVIA","947.5","472900"
"2017","ARGENTINA","SAN NICOLAS","WEAVER POPCORN COMPANY S.A.","WEAVER POPCORN COMPANY S.A.","ITALY","EUROPEAN UNION","933.9999999999999","521102.9600000001"
"2017","ARGENTINA","LA PLATA","SNACK CROPS SOCIEDAD ANONIMA EN FORMACION","SNACK CROPS SOCIEDAD ANONIMA EN FORMACION","DENMARK","EUROPEAN UNION","930.1000000000001","539458"
"2017","ARGENTINA","SAN NICOLAS","ALICAMPO S R L","ALICAMPO S R L","MOROCCO","MOROCCO","915","461071"
"2017","ARGENTINA","SAN NICOLAS","WEAVER POPCORN COMPANY S.A.","WEAVER POPCORN COMPANY S.A.","UNITED ARAB EMIRATES","UNITED ARAB EMIRATES","910.4000000000001","480106"
"2017","ARGENTINA","ROSARIO","AGRO URANGA S A","AGRO URANGA S A","BRAZIL","BRAZIL","907.81","497378.35"
"2017","ARGENTINA","LA PLATA","SNACK CROPS SOCIEDAD ANONIMA EN FORMACION","SNACK CROPS SOCIEDAD ANONIMA EN FORMACION","UNITED KINGDOM","EUROPEAN UNION","906.2","584698.43"
"2017","ARGENTINA","POCITOS","DE PAMPHILIS HNOS S R L","DE PAMPHILIS HNOS S R L","BOLIVIA","BOLIVIA","904.6","99047.8"
"2017","ARGENTINA","CAMPANA","PRODUCTOS DE MAIZ S.A.","PRODUCTOS DE MAIZ S.A.","URUGUAY","URUGUAY","887","357745"
"2017","ARGENTINA","ROSARIO","AGROFIN S A","AGROFIN S A","BELGIUM","EUROPEAN UNION","884","536640"
"2017","ARGENTINA","ROSARIO","AGROFIN S A","AGROFIN S A","MOROCCO","MOROCCO","884","512304"
"2017","ARGENTINA","SAN PEDRO","ARCOR S.A.I.C.","ARCOR S.A.I.C.","URUGUAY","URUGUAY","883.5690833333362","791002.8"
"2017","ARGENTINA","SAN LUIS","FRIGORIFICO ENTRERRIANO DE PRODUCTORES AVICOLAS SOCIEX","FRIGORIFICO ENTRERRIANO DE PRODUCTORES AVICOLAS SOCIEX","CHILE","CHILE","877.4","118449"
"2017","ARGENTINA","VILLA CONSTITUCION","POP COMPANY SOCIEDAD ANONIMA EN FORMACION","POP COMPANY SOCIEDAD ANONIMA EN FORMACION","PERU","PERU","875","442400"
"2017","ARGENTINA","CAMPANA","RIVARA S.A.","RIVARA S.A.","UNITED STATES","UNITED STATES","873.7653061224521","531047.3"
"2017","ARGENTINA","SAN LORENZO","COINGRA S A","COINGRA S A","MOROCCO","MOROCCO","855","131670"
"2017","ARGENTINA","CORRIENTES","UNKNOWN","UNKNOWN","URUGUAY","URUGUAY","840","211848"
"2017","ARGENTINA","POCITOS","SORANI NICOLAS SAID","SORANI NICOLAS SAID","BOLIVIA","BOLIVIA","834.96","75146.4"
"2017","ARGENTINA","SAN PEDRO","AGROPECUARIA LYS S..A","AGROPECUARIA LYS S..A","PERU","PERU","832","411840"
"2017","ARGENTINA","GUALEGUAYCHU","DELLACASA GERMAN ARIEL","DELLACASA GERMAN ARIEL","URUGUAY","URUGUAY","817.01","69883.8"
"2017","ARGENTINA","CAMPANA","ARGENSUN SA.","ARGENSUN SA.","TURKEY","TURKEY","798.53","364523.8"
"2017","ARGENTINA","VILLA CONSTITUCION","DOW AGROSCIENCES ARGENTINA SA.","DOW AGROSCIENCES ARGENTINA SA.","PARAGUAY","PARAGUAY","787.4843000000001","4023593.2199999997"
"2017","ARGENTINA","LA PLATA","SNACK CROPS SOCIEDAD ANONIMA EN FORMACION","SNACK CROPS SOCIEDAD ANONIMA EN FORMACION","BAHAMAS","BAHAMAS","782.4","460051.19"
"2017","ARGENTINA","SAN NICOLAS","ALICAMPO S R L","ALICAMPO S R L","IRAN","IRAN","780","338301.01"
"2017","ARGENTINA","BUENOS AIRES","PRIMORE S R L","PRIMORE S R L","ANGOLA","ANGOLA","775.0498","463882"
"2017","ARGENTINA","SAN NICOLAS","WEAVER POPCORN COMPANY S.A.","WEAVER POPCORN COMPANY S.A.","RUSSIAN FEDERATION","RUSSIAN FEDERATION","774.68","451017"
"2017","ARGENTINA","CAMPANA","CURCIJA S A","CURCIJA S A","EGYPT","EGYPT","774","395854.56000000006"
"2017","ARGENTINA","NECOCHEA","UNKNOWN","UNKNOWN","COLOMBIA","COLOMBIA","754","364903.32"
"2017","ARGENTINA","SAN NICOLAS","ALICAMPO S R L","ALICAMPO S R L","ECUADOR","ECUADOR","754","374057.85000000003"
"2017","ARGENTINA","SAN PEDRO","LA LEONOR S C A","LA LEONOR S C A","ECUADOR","ECUADOR","753.1732000000001","374886.63"
"2017","ARGENTINA","SAN PEDRO","PRODUCTOS DE MAIZ S.A.","PRODUCTOS DE MAIZ S.A.","URUGUAY","URUGUAY","753","309226"
"2017","ARGENTINA","GUALEGUAYCHU","R MIX S R L","R MIX S R L","URUGUAY","URUGUAY","745","130375"
"2017","ARGENTINA","LA PLATA","SNACK CROPS SOCIEDAD ANONIMA EN FORMACION","SNACK CROPS SOCIEDAD ANONIMA EN FORMACION","NETHERLANDS","EUROPEAN UNION","744.15421","442373.78"
"2017","ARGENTINA","LA PLATA","SNACK CROPS SOCIEDAD ANONIMA EN FORMACION","SNACK CROPS SOCIEDAD ANONIMA EN FORMACION","GERMANY","EUROPEAN UNION","735.9399999999999","408610.32"
"2017","ARGENTINA","VILLA CONSTITUCION","ALBERTO L MARCHIONNI S A","ALBERTO L MARCHIONNI S A","INDIA","INDIA","728.4","375647.4"
"2017","ARGENTINA","ROSARIO","AGRO URANGA S A","AGRO URANGA S A","UNITED ARAB EMIRATES","UNITED ARAB EMIRATES","728","362518"
"2017","ARGENTINA","SAN NICOLAS","WEAVER POPCORN COMPANY S.A.","WEAVER POPCORN COMPANY S.A.","NIGERIA","NIGERIA","714","401012.5"
"2017","ARGENTINA","SAN NICOLAS","BULLMARK SRL","BULLMARK SRL","TURKEY","TURKEY","702","343155"
"2017","ARGENTINA","VILLA CONSTITUCION","POP COMPANY SOCIEDAD ANONIMA EN FORMACION","POP COMPANY SOCIEDAD ANONIMA EN FORMACION","SAUDI ARABIA","SAUDI ARABIA","702","377185"
"2017","ARGENTINA","IGUAZU","LEMARC S.R.L.","LEMARC S.R.L.","BRAZIL","BRAZIL","701.28","252705.6"
"2017","ARGENTINA","POCITOS","UNKNOWN","UNKNOWN","BOLIVIA","BOLIVIA","693.5","185980"
"2017","ARGENTINA","SALTA","COMERCIALIZADORA NORTE GRANDE S A","COMERCIALIZADORA NORTE GRANDE S A","BOLIVIA","BOLIVIA","691","248810"
"2017","ARGENTINA","BUENOS AIRES","ORLY S.A.C.I.F.","ORLY S.A.C.I.F.","PERU","PERU","689.91","340727.6"
"2017","ARGENTINA","CAMPANA","UNKNOWN","UNKNOWN","GUATEMALA","GUATEMALA","679","212155"
"2017","ARGENTINA","SAN NICOLAS","EDUARDO PEREDA Y HNAS S C A","EDUARDO PEREDA Y HNAS S C A","BRAZIL","BRAZIL","674.5","342554.96"
"2017","ARGENTINA","ROSARIO","AGRO URANGA S A","AGRO URANGA S A","COLOMBIA","COLOMBIA","674","323652"
"2017","ARGENTINA","CAMPANA","CURCIJA S A","CURCIJA S A","ALGERIA","ALGERIA","672","337900.03"
"2017","ARGENTINA","MENDOZA","GLUCOVIL ARGENTINA S.A.","GLUCOVIL ARGENTINA S.A.","CHILE","CHILE","667.6458333333354","817325"
"2017","ARGENTINA","VILLA CONSTITUCION","UNKNOWN","UNKNOWN","INDIA","INDIA","661","333950"
"2017","ARGENTINA","NECOCHEA","AGROPRIMUS S A E F","AGROPRIMUS S A E F","TURKEY","TURKEY","650","300380.08"
"2017","ARGENTINA","LA PLATA","UNKNOWN","UNKNOWN","COLOMBIA","COLOMBIA","650","327730"
"2017","ARGENTINA","CAMPANA","GREGORIO NUMO Y NOEL WERTHEIN S.A.A.GCEI.","GREGORIO NUMO Y NOEL WERTHEIN S.A.A.GCEI.","INDIA","INDIA","647.7","333454.51"
"2017","ARGENTINA","GUALEGUAYCHU","UNKNOWN","UNKNOWN","URUGUAY","URUGUAY","645","64250"
"2017","ARGENTINA","BUENOS AIRES","INDUSTRIAS ALIMENTICIAS SALTO SACIFA","INDUSTRIAS ALIMENTICIAS SALTO SACIFA","ANGOLA","ANGOLA","637.7551020408187","221875"
"2017","ARGENTINA","SAN NICOLAS","ALICAMPO S R L","ALICAMPO S R L","BRAZIL","BRAZIL","633.99","324015.18"
"2017","ARGENTINA","MENDOZA","GRUPO ALIMENTICIO S.A.","GRUPO ALIMENTICIO S.A.","CHILE","CHILE","625.000000000002","267450"
"2017","ARGENTINA","VILLA CONSTITUCION","ALBERTO L MARCHIONNI S A","ALBERTO L MARCHIONNI S A","COLOMBIA","COLOMBIA","625","331500"
"2017","ARGENTINA","SAN PEDRO","UNKNOWN","UNKNOWN","NEPAL","NEPAL","624","298584"
"2017","ARGENTINA","SAN NICOLAS","EDUARDO PEREDA Y HNAS S C A","EDUARDO PEREDA Y HNAS S C A","COLOMBIA","COLOMBIA","622","309150"
"2017","ARGENTINA","POCITOS","JARAMILLO EMANUEL SERGIO","JARAMILLO EMANUEL SERGIO","BOLIVIA","BOLIVIA","609","174870"
"2017","ARGENTINA","SAN PEDRO","ARCOR S.A.I.C.","ARCOR S.A.I.C.","URUGUAY","URUGUAY","600.4453673469411","492398"
"2017","ARGENTINA","VILLA CONSTITUCION","POP COMPANY SOCIEDAD ANONIMA EN FORMACION","POP COMPANY SOCIEDAD ANONIMA EN FORMACION","EGYPT","EGYPT","600","335607"
"2017","ARGENTINA","ROSARIO","SOC ELEB DE ACEITES S E D A PROD IND Y COM S A","SOC ELEB DE ACEITES S E D A PROD IND Y COM S A","TUNISIA","TUNISIA","595.6458333333352","494919.8"
"2017","ARGENTINA","SAN NICOLAS","UNKNOWN","UNKNOWN","TUNISIA","TUNISIA","595","297105"
"2017","ARGENTINA","SAN NICOLAS","WEAVER POPCORN COMPANY S.A.","WEAVER POPCORN COMPANY S.A.","DOMINICAN REPUBLIC","DOMINICAN REPUBLIC","586.6","326757"
"2017","ARGENTINA","CAMPANA","LUIS Y MARIO ANDREOLI S A","LUIS Y MARIO ANDREOLI S A","COLOMBIA","COLOMBIA","575","285744"
"2017","ARGENTINA","SAN PEDRO","GREEN GLOBE OVERSEAS S R L","GREEN GLOBE OVERSEAS S R L","NEPAL","NEPAL","572","267280"
"2017","ARGENTINA","LA PLATA","SNACK CROPS SOCIEDAD ANONIMA EN FORMACION","SNACK CROPS SOCIEDAD ANONIMA EN FORMACION","IRAN","IRAN","572","330960"
"2017","ARGENTINA","NECOCHEA","UNKNOWN","UNKNOWN","NEPAL","NEPAL","572","269800"
"2017","ARGENTINA","CAMPANA","GREGORIO NUMO Y NOEL WERTHEIN S.A.A.GCEI.","GREGORIO NUMO Y NOEL WERTHEIN S.A.A.GCEI.","EGYPT","EGYPT","570","287254.74"
"2017","ARGENTINA","CORRIENTES","UNKNOWN","UNKNOWN","PARAGUAY","PARAGUAY","560","141232"
"2017","ARGENTINA","UNKNOWN PORT ARGENTINA","EL CAMPO S A","EL CAMPO S A","CHILE","CHILE","560","78400"
"2017","ARGENTINA","SAN NICOLAS","ALICAMPO S R L","ALICAMPO S R L","ETHIOPIA","ETHIOPIA","560","292296"
"2017","ARGENTINA","CAMPANA","GREGORIO NUMO Y NOEL WERTHEIN S.A.A.GCEI.","GREGORIO NUMO Y NOEL WERTHEIN S.A.A.GCEI.","ANGOLA","ANGOLA","551","322370"
"2017","ARGENTINA","UNKNOWN PORT ARGENTINA","RELIANCE EXPORT SA","RELIANCE EXPORT SA","COLOMBIA","COLOMBIA","551","269772.61"
"2017","ARGENTINA","POCITOS","JARAMILLO ROBERTO GABRIEL","JARAMILLO ROBERTO GABRIEL","BOLIVIA","BOLIVIA","551","169940"
"2017","ARGENTINA","SAN NICOLAS","ALICAMPO S R L","ALICAMPO S R L","BELGIUM","EUROPEAN UNION","548.84","267946"
"2017","ARGENTINA","LA PLATA","SNACK CROPS SOCIEDAD ANONIMA EN FORMACION","SNACK CROPS SOCIEDAD ANONIMA EN FORMACION","BRAZIL","BRAZIL","546.2","270617.22000000003"
"2017","ARGENTINA","SAN NICOLAS","EDUARDO PEREDA Y HNAS S C A","EDUARDO PEREDA Y HNAS S C A","TURKEY","TURKEY","546","271180"
"2017","ARGENTINA","ROSARIO","AGRO URANGA S A","AGRO URANGA S A","ECUADOR","ECUADOR","545","300400"
"2017","ARGENTINA","POCITOS","AGRICOLA JAZMIN S A","AGRICOLA JAZMIN S A","BOLIVIA","BOLIVIA","540","70200"
"2017","ARGENTINA","SAN NICOLAS","UNKNOWN","UNKNOWN","TURKEY","TURKEY","535","258847.4"
"2017","ARGENTINA","VILLA CONSTITUCION","TECNOSEEDS SA","TECNOSEEDS SA","UNITED STATES","UNITED STATES","530.075","1149276.3299999998"
"2017","ARGENTINA","POCITOS","UNKNOWN","UNKNOWN","BOLIVIA","BOLIVIA","530","71550"
"2017","ARGENTINA","SALTA","PITETTI ENZO ERNESTO","PITETTI ENZO ERNESTO","BOLIVIA","BOLIVIA","521","125705"
"2017","ARGENTINA","NECOCHEA","AGROPRIMUS S A E F","AGROPRIMUS S A E F","MOROCCO","MOROCCO","520","244002.2"
"2017","ARGENTINA","BUENOS AIRES","AGROPECUARIA LYS S..A","AGROPECUARIA LYS S..A","ALGERIA","ALGERIA","520","283000"
"2017","ARGENTINA","BUENOS AIRES","CATAJUY S R L","CATAJUY S R L","UNITED ARAB EMIRATES","UNITED ARAB EMIRATES","520","234000"
"2017","ARGENTINA","CAMPANA","ARGENSUN SA.","ARGENSUN SA.","TURKEY","TURKEY","520","253100"
"2017","ARGENTINA","CAMPANA","ARGENSUN SA.","ARGENSUN SA.","ALGERIA","ALGERIA","519.77","270826.62"
"2017","ARGENTINA","CAMPANA","CURCIJA S A","CURCIJA S A","INDIA","INDIA","518.5","265700.42"
"2017","ARGENTINA","CAMPANA","CURCIJA S A","CURCIJA S A","GHANA","GHANA","516.8","260365.88"
"2017","ARGENTINA","SAN NICOLAS","WEAVER POPCORN COMPANY S.A.","WEAVER POPCORN COMPANY S.A.","CHILE","CHILE","516.2300000000002","275704.88"
"2017","ARGENTINA","BUENOS AIRES","LEONES DE BLEEK SOCIEDAD ANONIMA AGROPECUARIA Y COMERCI","LEONES DE BLEEK SOCIEDAD ANONIMA AGROPECUARIA Y COMERCI","BRAZIL","BRAZIL","510.20408163265495","145000"
"2017","ARGENTINA","VILLA CONSTITUCION","POP COMPANY SOCIEDAD ANONIMA EN FORMACION","POP COMPANY SOCIEDAD ANONIMA EN FORMACION","SPAIN","EUROPEAN UNION","509.79999999999995","303714.8"
"2017","ARGENTINA","CAMPANA","CURCIJA S A","CURCIJA S A","MOROCCO","MOROCCO","504","257553.58000000002"
"2017","ARGENTINA","SAN LUIS","UNKNOWN","UNKNOWN","CHILE","CHILE","500","55000"
"2017","ARGENTINA","UNKNOWN PORT ARGENTINA","LEMARC S.R.L.","LEMARC S.R.L.","BRAZIL","BRAZIL","500","264265"
"2017","ARGENTINA","ROSARIO","SOFIA COMMODITIES S R L","SOFIA COMMODITIES S R L","MOROCCO","MOROCCO","499.64","214087.4"
"2017","ARGENTINA","VILLA CONSTITUCION","POP COMPANY SOCIEDAD ANONIMA EN FORMACION","POP COMPANY SOCIEDAD ANONIMA EN FORMACION","CZECH REPUBLIC","EUROPEAN UNION","496.00000000000006","232106.22"
"2017","ARGENTINA","CAMPANA","GLUCOVIL ARGENTINA S.A.","GLUCOVIL ARGENTINA S.A.","GUATEMALA","GUATEMALA","495.625","158180.56"
"2017","ARGENTINA","CAMPANA","ARGENSUN SA.","ARGENSUN SA.","LIBYA","LIBYA","494","246085.28"
"2017","ARGENTINA","BUENOS AIRES","MAIZ POP SA","MAIZ POP SA","ECUADOR","ECUADOR","492.12","235867.38999999998"
"2017","ARGENTINA","SAN NICOLAS","ALICAMPO S R L","ALICAMPO S R L","CONGO DEMOCRATIC REPUBLIC OF THE","CONGO DEMOCRATIC REPUBLIC OF THE","492","266788.12"
"2017","ARGENTINA","SAN NICOLAS","BULLMARK SRL","BULLMARK SRL","SAUDI ARABIA","SAUDI ARABIA","485","245447"
"2017","ARGENTINA","MENDOZA","SOCIEDAD AGRICOLA E INMOBILIARIA LAS PIEDRAS LIMITADA","SOCIEDAD AGRICOLA E INMOBILIARIA LAS PIEDRAS LIMITADA","CHILE","CHILE","476","79979.2"
"2017","ARGENTINA","VILLA CONSTITUCION","POP COMPANY SOCIEDAD ANONIMA EN FORMACION","POP COMPANY SOCIEDAD ANONIMA EN FORMACION","DOMINICAN REPUBLIC","DOMINICAN REPUBLIC","475","254375"
"2017","ARGENTINA","GENERAL DEHEZA DOMICILIA","UNKNOWN","UNKNOWN","EGYPT","EGYPT","474.97","225455.2"
"2017","ARGENTINA","MENDOZA","GLUCOVIL ARGENTINA S.A.","GLUCOVIL ARGENTINA S.A.","PERU","PERU","473.775","135858.21"
"2017","ARGENTINA","ROSARIO","SAMAL AGRO S.A.","SAMAL AGRO S.A.","INDIA","INDIA","469.24000000000007","207542.34000000003"
"2017","ARGENTINA","NECOCHEA","AGROPRIMUS S A E F","AGROPRIMUS S A E F","ECUADOR","ECUADOR","469.20000000000005","218220.4"
"2017","ARGENTINA","LA PLATA","SNACK CROPS SOCIEDAD ANONIMA EN FORMACION","SNACK CROPS SOCIEDAD ANONIMA EN FORMACION","TURKEY","TURKEY","468","228236.07"
"2017","ARGENTINA","VILLA CONSTITUCION","ALBERTO L MARCHIONNI S A","ALBERTO L MARCHIONNI S A","GHANA","GHANA","468","261690"
"2017","ARGENTINA","CAMPANA","GRUPO ALIMENTICIO S.A.","GRUPO ALIMENTICIO S.A.","ANGOLA","ANGOLA","459.1836734693895","129000"
"2017","ARGENTINA","SAN PEDRO","SOUTHERN SEEDS PRODUCTION S.A.","SOUTHERN SEEDS PRODUCTION S.A.","UNITED STATES","UNITED STATES","458.05417","1257752.69"
"2017","ARGENTINA","SAN LUIS","GLUCOVIL ARGENTINA S.A.","GLUCOVIL ARGENTINA S.A.","CHILE","CHILE","458","42136"
"2017","ARGENTINA","SAN NICOLAS","MONSANTO ARGENTINA SAIC","MONSANTO","UNITED STATES","UNITED STATES","456.416","4719341.41"
"2017","ARGENTINA","GUALEGUAYCHU","NIDERA ARGENTINA","COFCO","URUGUAY","URUGUAY","455.03866000000005","1017703.62"
"2017","ARGENTINA","CAMPANA","RIVARA S.A.","RIVARA S.A.","UNITED STATES","UNITED STATES","453.5","307119.26999999996"
"2017","ARGENTINA","MENDOZA","DAELE S A","DAELE S A","CHILE","CHILE","450.42","57653.759999999995"
"2017","ARGENTINA","UNKNOWN PORT ARGENTINA","TINAREN S A","TINAREN S A","NEPAL","NEPAL","450","219750"
"2017","ARGENTINA","CAMPANA","CURCIJA S A","CURCIJA S A","VENEZUELA","VENEZUELA","449.5","243055.16999999998"
"2017","ARGENTINA","NECOCHEA","AGROPRIMUS S A E F","AGROPRIMUS S A E F","EGYPT","EGYPT","442","208814.58000000002"
"2017","ARGENTINA","VILLA CONSTITUCION","POP COMPANY SOCIEDAD ANONIMA EN FORMACION","POP COMPANY SOCIEDAD ANONIMA EN FORMACION","TUNISIA","TUNISIA","442","238050"
"2017","ARGENTINA","VILLA CONSTITUCION","TECNOSEEDS SA","TECNOSEEDS SA","MEXICO","MEXICO","440.459","937424.5"
"2017","ARGENTINA","CAMPANA","ASOCIADOS DON MARIO S.A.","ASOCIADOS DON MARIO S.A.","UNITED STATES","UNITED STATES","439.1","169492.6"
"2017","ARGENTINA","POCITOS","PIEVE CANTARINI S R L","PIEVE CANTARINI S R L","BOLIVIA","BOLIVIA","435","45385"
"2017","ARGENTINA","POCITOS","MO MA S A","MO MA S A","BOLIVIA","BOLIVIA","435","37845"
"2017","ARGENTINA","SAN NICOLAS","UNKNOWN","UNKNOWN","DOMINICAN REPUBLIC","DOMINICAN REPUBLIC","435","212019"
"2017","ARGENTINA","POCITOS","CUELLAR SILVIA ROSANA","CUELLAR SILVIA ROSANA","BOLIVIA","BOLIVIA","435","40600"
"2017","ARGENTINA","POCITOS","OJEDA HERMANOS S A","OJEDA HERMANOS S A","BOLIVIA","BOLIVIA","420","56700"
"2017","ARGENTINA","UNKNOWN PORT ARGENTINA","MANIAGRO SA.","MANIAGRO SA.","CHILE","CHILE","420","63000"
"2017","ARGENTINA","CAMPANA","GREGORIO NUMO Y NOEL WERTHEIN S.A.A.GCEI.","GREGORIO NUMO Y NOEL WERTHEIN S.A.A.GCEI.","GREECE","EUROPEAN UNION","417.28000000000003","226681.88"
"2017","ARGENTINA","SAN NICOLAS","EDUARDO PEREDA Y HNAS S C A","EDUARDO PEREDA Y HNAS S C A","ITALY","EUROPEAN UNION","416","214926"
"2017","ARGENTINA","VILLA CONSTITUCION","POP COMPANY SOCIEDAD ANONIMA EN FORMACION","POP COMPANY SOCIEDAD ANONIMA EN FORMACION","GUINEA","GUINEA","415","227274.12"
"2017","ARGENTINA","POCITOS","PALENA RACCA Y CIA S A","PALENA RACCA Y CIA S A","BOLIVIA","BOLIVIA","406","124700"
"2017","ARGENTINA","UNKNOWN PORT ARGENTINA","COTAGRO COOPERATIVA AGROPECUARIA LIMITADA X","COTAGRO COOPERATIVA AGROPECUARIA LIMITADA X","ITALY","EUROPEAN UNION","400.5","201949.68"
"2017","ARGENTINA","UNKNOWN PORT ARGENTINA","ALEMAR S R L","ALEMAR S R L","EGYPT","EGYPT","400","190050"
"2017","ARGENTINA","UNKNOWN PORT ARGENTINA","DER EXPORT S A","DER EXPORT S A","URUGUAY","URUGUAY","399","54891"
"2017","ARGENTINA","POCITOS","SCOULAR ARGENTINA S R L","SCOULAR ARGENTINA S R L","BOLIVIA","BOLIVIA","394.91999999999996","57263.4"
"2017","ARGENTINA","SAN NICOLAS","WEAVER POPCORN COMPANY S.A.","WEAVER POPCORN COMPANY S.A.","SAUDI ARABIA","SAUDI ARABIA","393.40000000000003","231468"
"2017","ARGENTINA","UNKNOWN PORT ARGENTINA","CAROLINA VASQUETTO Y ELIO MARINELLI S H","CAROLINA VASQUETTO Y ELIO MARINELLI S H","CHILE","CHILE","392","57764"
"2017","ARGENTINA","VILLA CONSTITUCION","PANNAR SEMILLAS S.R.L.","PANNAR SEMILLAS S.R.L.","URUGUAY","URUGUAY","391.29952","2782792.62"
"2017","ARGENTINA","NECOCHEA","AGROPRIMUS S A E F","AGROPRIMUS S A E F","ITALY","EUROPEAN UNION","390","171966.86"
"2017","ARGENTINA","BUENOS AIRES","ORLY S.A.C.I.F.","ORLY S.A.C.I.F.","EGYPT","EGYPT","390","180430"
"2017","ARGENTINA","ROSARIO","AGROFIN S A","AGROFIN S A","MOROCCO","MOROCCO","390","214760"
"2017","ARGENTINA","CAMPANA","ARGENSUN SA.","ARGENSUN SA.","EGYPT","EGYPT","390","204832"
"2017","ARGENTINA","CAMPANA","GREGORIO NUMO Y NOEL WERTHEIN S.A.A.GCEI.","GREGORIO NUMO Y NOEL WERTHEIN S.A.A.GCEI.","TURKEY","TURKEY","390","181350"
"2017","ARGENTINA","CAMPANA","CURCIJA S A","CURCIJA S A","GHANA","GHANA","389.4","210451.7"
"2017","ARGENTINA","VILLA CONSTITUCION","ALBERTO L MARCHIONNI S A","ALBERTO L MARCHIONNI S A","EGYPT","EGYPT","388","219665"
"2017","ARGENTINA","VILLA CONSTITUCION","POP COMPANY SOCIEDAD ANONIMA EN FORMACION","POP COMPANY SOCIEDAD ANONIMA EN FORMACION","CHILE","CHILE","375","180675"
"2017","ARGENTINA","LA PLATA","UNKNOWN","UNKNOWN","POLAND","EUROPEAN UNION","370","197885.05"
"2017","ARGENTINA","CAMPANA","GLUCOVIL ARGENTINA S.A.","GLUCOVIL ARGENTINA S.A.","MEXICO","MEXICO","368","118260"
"2017","ARGENTINA","BUENOS AIRES","GREEN GLOBE OVERSEAS S R L","GREEN GLOBE OVERSEAS S R L","NEPAL","NEPAL","364","162500"
"2017","ARGENTINA","LA PLATA","SNACK CROPS SOCIEDAD ANONIMA EN FORMACION","SNACK CROPS SOCIEDAD ANONIMA EN FORMACION","INDIA","INDIA","364","213965.53999999998"
"2017","ARGENTINA","LA PLATA","UNKNOWN","UNKNOWN","NIGERIA","NIGERIA","364","210728.13"
"2017","ARGENTINA","SAN NICOLAS","ALICAMPO S R L","ALICAMPO S R L","UNITED KINGDOM","EUROPEAN UNION","363","198233"
"2017","ARGENTINA","CAMPANA","CURCIJA S A","CURCIJA S A","GREECE","EUROPEAN UNION","362.96000000000004","190111.55"
"2017","ARGENTINA","CAMPANA","CURCIJA S A","CURCIJA S A","TURKEY","TURKEY","362.59999999999997","177587.71"
"2017","ARGENTINA","VILLA CONSTITUCION","POP COMPANY SOCIEDAD ANONIMA EN FORMACION","POP COMPANY SOCIEDAD ANONIMA EN FORMACION","ETHIOPIA","ETHIOPIA","359.6","211946"
"2017","ARGENTINA","CAMPANA","UNKNOWN","UNKNOWN","INDIA","INDIA","359","174080.16"
"2017","ARGENTINA","SAN NICOLAS","EDUARDO PEREDA Y HNAS S C A","EDUARDO PEREDA Y HNAS S C A","MOROCCO","MOROCCO","357","182488.46"
"2017","ARGENTINA","SAN NICOLAS","WEAVER POPCORN COMPANY S.A.","WEAVER POPCORN COMPANY S.A.","ETHIOPIA","ETHIOPIA","355.6","185928"
"2017","ARGENTINA","CAMPANA","ARGENSUN SA.","ARGENSUN SA.","ALGERIA","ALGERIA","354","171270"
"2017","ARGENTINA","BUENOS AIRES","SURFOOD S.A.","SURFOOD S.A.","INDIA","INDIA","350","159550"
"2017","ARGENTINA","UNKNOWN PORT ARGENTINA","DER EXPORT S A","DER EXPORT S A","URUGUAY","URUGUAY","342","47880"
"2017","ARGENTINA","SAN NICOLAS","EDUARDO PEREDA Y HNAS S C A","EDUARDO PEREDA Y HNAS S C A","DOMINICAN REPUBLIC","DOMINICAN REPUBLIC","338","170640"
"2017","ARGENTINA","SAN NICOLAS","EL GANADO SOCIEDAD DE RESPONSABILIDAD LIMITADA","EL GANADO SOCIEDAD DE RESPONSABILIDAD LIMITADA","EGYPT","EGYPT","338","160381"
"2017","ARGENTINA","CAMPANA","CURCIJA S A","CURCIJA S A","ECUADOR","ECUADOR","337","174436.22999999998"
"2017","ARGENTINA","BUENOS AIRES","UNILEVER DE ARGENTINA SA.","UNILEVER","PARAGUAY","PARAGUAY","336.39834","295783.72"
"2017","ARGENTINA","MENDOZA","MICHELLI ARMANDO JOSE","MICHELLI ARMANDO JOSE","CHILE","CHILE","336","55552"
